Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00+05:30,3399.5863049633595,3414.6537234895127,3373.4066192920554,3406.6962890625,149689,0.0,0.0
2022-01-04 00:00:00+05:30,3411.8285000071464,3431.4633212634326,3399.586222750703,3426.3779296875,317247,0.0,0.0
2022-01-05 00:00:00+05:30,3425.954021349113,3473.9814141717643,3421.2925850866704,3446.38916015625,245395,0.0,0.0
2022-01-06 00:00:00+05:30,3446.3893178877884,3472.051014246904,3414.465317867642,3460.891845703125,340345,0.0,0.0
2022-01-07 00:00:00+05:30,3470.2148693516006,3523.892548470472,3468.1902769280086,3519.513671875,241905,0.0,0.0
2022-01-10 00:00:00+05:30,3519.5134337344616,3557.793999814836,3510.614056238461,3548.659423828125,351447,0.0,0.0
2022-01-11 00:00:00+05:30,3548.6595275093136,3579.406385647754,3520.2198217885025,3525.163818359375,206008,0.0,0.0
2022-01-12 00:00:00+05:30,3531.426194437998,3540.607902543537,3475.8650889788405,3484.52880859375,311095,0.0,0.0
2022-01-13 00:00:00+05:30,3484.5286918251036,3540.7960806375954,3476.1475325687193,3530.531494140625,129143,0.0,0.0
2022-01-14 00:00:00+05:30,3530.5311446421983,3536.040030829238,3479.91404256221,3495.687744140625,97013,0.0,0.0
2022-01-17 00:00:00+05:30,3481.5154005467725,3496.3945223548626,3430.0508409989925,3451.521728515625,170221,0.0,0.0
2022-01-18 00:00:00+05:30,3454.2058177177655,3479.349527279017,3400.6224006775924,3410.792724609375,168104,0.0,0.0
2022-01-19 00:00:00+05:30,3409.0033731029284,3416.113357059329,3357.2091229590997,3367.23828125,129227,0.0,0.0
2022-01-20 00:00:00+05:30,3380.7519293079413,3412.7701927052867,3368.0387953119366,3395.018798828125,173547,0.0,0.0
2022-01-21 00:00:00+05:30,3395.8194638703526,3417.4788780880504,3367.2854939405775,3407.402587890625,162594,0.0,0.0
2022-01-24 00:00:00+05:30,3399.586053185291,3415.171459051116,3300.706126430594,3318.45751953125,240598,0.0,0.0
2022-01-25 00:00:00+05:30,3297.8811158715685,3357.632799416029,3230.3131632548393,3333.007080078125,306411,0.0,0.0
