Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00+05:30,7156.95000703163,7336.307992429113,7156.95000703163,7257.16650390625,456599,0.0,0.0
2022-01-04 00:00:00+05:30,7330.568558619699,7377.831434852905,7253.404679055281,7359.6015625,495182,0.0,0.0
2022-01-05 00:00:00+05:30,7354.537601611491,7531.194562242444,7335.970043296536,7499.7021484375,710043,0.0,0.0
2022-01-06 00:00:00+05:30,7506.116567893493,7619.402979733314,7411.542774081676,7602.66796875,739981,0.0,0.0
2022-01-07 00:00:00+05:30,7602.668087376784,7663.144997823037,7557.7200315375585,7625.720703125,523116,0.0,0.0
2022-01-10 00:00:00+05:30,7668.160828145566,7940.163514125068,7643.227154403252,7837.53564453125,827930,0.0,0.0
2022-01-11 00:00:00+05:30,7812.843124469942,7873.079368799457,7783.231296091281,7855.138671875,688923,0.0,0.0
2022-01-12 00:00:00+05:30,7909.298005652786,7909.298005652786,7827.311379984434,7881.0849609375,288174,0.0,0.0
2022-01-13 00:00:00+05:30,7885.184754402151,7967.171384876057,7670.090417982374,7790.70703125,684931,0.0,0.0
2022-01-14 00:00:00+05:30,7669.125461376302,7856.247878620297,7669.125461376302,7797.603515625,299536,0.0,0.0
2022-01-17 00:00:00+05:30,7836.7639042632945,8072.210771493286,7812.939837558697,7972.47607421875,862249,0.0,0.0
2022-01-18 00:00:00+05:30,7956.512467488479,7956.512467488479,7611.734420807309,7634.5458984375,785199,0.0,0.0
2022-01-19 00:00:00+05:30,7647.905193445432,7774.261049207993,7581.351345753701,7731.53173828125,681632,0.0,0.0
2022-01-20 00:00:00+05:30,7716.388273618802,7851.42506840713,7714.024941321621,7751.44970703125,522850,0.0,0.0
2022-01-21 00:00:00+05:30,7687.451653771298,7951.737946510738,7577.541162252774,7899.2666015625,1041476,0.0,0.0
2022-01-24 00:00:00+05:30,7898.687957572291,8037.389848595177,7670.861405088342,7766.833984375,1153538,0.0,0.0
2022-01-25 00:00:00+05:30,7706.742026563101,8356.84767436079,7608.261536760395,8297.6240234375,2162832,0.0,0.0
2022-01-27 00:00:00+05:30,8349.13265082538,8653.592792069949,8102.25624917696,8507.51171875,2899559,0.0,0.0
2022-01-28 00:00:00+05:30,8483.204526680778,8613.41858138253,8220.219986834129,8247.806640625,1045088,0.0,0.0
2022-01-31 00:00:00+05:30,8319.231857068131,8410.86397607352,8249.591258235634,8292.513671875,561419,0.0,0.0
2022-02-01 00:00:00+05:30,8384.820337562891,8479.152995029062,8054.944741629783,8255.95703125,819689,0.0,0.0
2022-02-02 00:00:00+05:30,8275.536429020982,8375.174094363789,8141.0299608377245,8213.37109375,580433,0.0,0.0
2022-02-03 00:00:00+05:30,8246.890242364174,8486.098286821052,8220.55825489098,8288.9931640625,810019,0.0,0.0
2022-02-04 00:00:00+05:30,8333.602894821155,8372.280912582946,8191.0418741156,8247.419921875,404421,0.0,0.0
2022-02-07 00:00:00+05:30,8242.066728966387,8309.585122299055,8102.207199920146,8209.8994140625,446099,0.0,0.0
2022-02-08 00:00:00+05:30,8311.225375942955,8477.512974730878,8136.979309965948,8294.5869140625,998182,0.0,0.0
2022-02-09 00:00:00+05:30,8316.337118081952,8671.097865906813,8316.337118081952,8632.1787109375,1403525,0.0,0.0
2022-02-10 00:00:00+05:30,8729.165341822098,8729.165341822098,8478.28661302898,8493.28515625,811887,0.0,0.0
2022-02-11 00:00:00+05:30,8428.225739540276,8550.723412797499,8365.819256193276,8427.40625,671572,0.0,0.0
2022-02-14 00:00:00+05:30,8198.662129047154,8309.633243946644,8029.866144037359,8069.798828125,995540,0.0,0.0
2022-02-15 00:00:00+05:30,8111.852084653459,8357.08851658249,8060.248744994844,8317.01171875,682766,0.0,0.0
2022-02-16 00:00:00+05:30,8410.863060748728,8426.682033190204,8241.10252190793,8278.671875,422704,0.0,0.0
2022-02-17 00:00:00+05:30,8271.003309769712,8351.35001067624,8222.77588522295,8249.2529296875,305313,0.0,0.0
2022-02-18 00:00:00+05:30,8246.88902531557,8339.437634988031,8218.000611628,8265.3115234375,385273,0.0,0.0
2022-02-21 00:00:00+05:30,8241.150555136834,8414.9623860113,8144.261468370386,8307.3671875,626049,0.0,0.0
2022-02-22 00:00:00+05:30,8193.839291771326,8352.796691997894,8087.593900516814,8317.1083984375,620828,0.0,0.0
2022-02-23 00:00:00+05:30,8381.926037050067,8478.332843091273,8348.359939352207,8390.4619140625,557954,0.0,0.0
2022-02-24 00:00:00+05:30,8104.136635005687,8282.81924767348,7865.8931514486285,7919.08837890625,947351,0.0,0.0
2022-02-25 00:00:00+05:30,7967.170547899259,8165.867537350499,7918.508888065177,8059.86328125,1344343,0.0,0.0
2022-02-28 00:00:00+05:30,8005.753116451268,8044.287020141133,7826.443631808321,8019.40185546875,961303,0.0,0.0
2022-03-02 00:00:00+05:30,7907.07965331358,7908.33337801111,7488.754768493506,7537.17529296875,1783011,0.0,0.0
2022-03-03 00:00:00+05:30,7643.083028289462,7658.467766690633,7290.5405185923655,7326.27685546875,1050154,0.0,0.0
2022-03-04 00:00:00+05:30,7216.75178888689,7252.633181037174,6877.230721032281,6990.3720703125,2511658,0.0,0.0
2022-03-07 00:00:00+05:30,6744.1229308431775,6780.631184781702,6491.411230631376,6529.07666015625,2469925,0.0,0.0
2022-03-08 00:00:00+05:30,6467.297771796608,6611.980048570581,6304.819386591054,6565.00634765625,2840376,0.0,0.0
